-40460.36908	677336.4309	-612943.0035	666064	772700	-315311.0782	-612260	-350016.6683	-912269	94595.09652
-172950	732650.1614	-284618.2965	541713.7436	523885.5314	-919934.6231	-371342	-205168	887181	-628097.4855
18691	-292946.0497	95037	698039	-756864	337254	171205.4143	-922327.7811	767258.2368	-243463.2497
-419568	539407	-425208.3436	-656656.4232	-361964	-650131.4753	-146819.6012	-703901	-451161.715	-226211
-533635.2008	-133782.3539	-741736.376	364589.2871	-114008.7532	-683595.9421	-39163.23208	-543456	-348429.2957	-144862.5161
290366.4315	-956518.1596	159735.5105	272956.0136	593030.428	497551	-78688	615125	-935357	384920
-612321.8591	-272742	-59969.23007	377994	920426	-782063	-589658	517911.1704	-504715	93314
666271.5743	527671.791	152967	520179.9844	670891.9332	101834.1807	800325	-292875.8155	-956374	511727.6151
-255125	781420	280845	-537478	126896.6275	173088	341715	-596262.1786	-784030	-703470.7621
-236372.6205	289713	-733464	-161607.5118	-527341.9501	-620336	-283224	221672.4521	-614753.1943	-711362
204489	-57989.98436	480465	-277916.3127	475101	264152	130404	-964417.7811	904367	-83571
-182649.5836	38502.05358	894	-30955	41621.37638	368635.6228	999536.6318	582298.6869	-902812.701	878206
317481.633	231804.833	-317159	-337918.1761	-69856	-789860.8454	813043	-915251.5729	-69687.70417	-73244.87377
958354.0913	-17254	-307906.3345	-96175	-927840	-373067	880790.9845	732063	920549	743896
454475.0279	851176.0601	794771.1771	680980	-319918.0927	735384	679505	-636794.4367	824495.7834	13317
-935722.0233	-824785	11614	938437	83956.26268	740535.5234	237152	-761505.824	542448	-360704
353453.3387	912437	-116559	-360730	-262058.2882	902196.2245	-361984	242288.8064	86800.79705	-180444
468027.1741	-130740	979433	907144	-607554.6167	729300.7383	625997	456115.4291	656357	-547055.2766
298058.9171	52258.47738	223413	-616636	329854	908962.1659	6038	989140.9253	42075.28733	211.282231
-287192.7877	-364083	241099	639741	472903.0429	67471	900229	907757	-872481.9426	621432
-973009.2743	886482	885394	-72318	-714694.0543	531368	493444	-510190	715321.2142	16863.81122
511338	-831936.0152	-636166	-111405	951278	-634144	762994.5828	922816	-746363	463937.3327
617807	268698	76466	429404	-263013	-699587.1342	-92950	903967	-371384	-328954.0673
119120	-670967	-351489.9025	-408432	-993826	400971	-661834	317460	-460178.64	-666356.8103
96389	651992	-444643.5377	807803.9363	-663736.7969	-171483.5522	478011.2556	456966.3716	298753	-51499
-795491	-213925.0207	959637	98980.34748	55315	290210.4751	55415.72071	-608819	579452.9744	-717381.4081
-694755.8095	268931.1781	663170	-543284	480375	320812.8855	-496017	-636643.2408	953989	-41484.51799
706655.7504	334330	1339.255976	711183	432706	886163.1485	848899.2399	-971887.8757	655340	275187.6663
-798903	373250.0285	-117855.9734	-144454	-282927	626730.3976	635628.3556	876698.7095	-763115.2329	-537991
215083.2155	268373.5742	964579	-89826	-573044	443242	48015.59124	-167030.2852	-442319	-406586.5872
420719.1467	-850890	691949	-592850	-935043.7085	-798237.2754	-652313.1793	-367662.7575	76774	617736
-369261.1729	-469789.6304	549366	-836540	-684119.3887	55148.75725	521846.1094	998885	448519	-386500
957096	-841307	-995212	-173650.1553	-859471	677149.5627	966394	942018	759144	990672
581512.5554	392379.9159	664338.6856	387749	-165319	140116.8698	163720	-723396.6787	20297	-689022
948585.0274	357652.9496	192480	-359277.673	-618867	968016	808043	-283127	-564950	271567
-172937.3295	437580.2474	-269310	509943	915	708322.1678	144860	924076.5535	-96571	334012
983412	920854	811662.821	241692	626768.3897	536585	-493494	597890.0158	-480685.4349	-817395.2722
146123	-321270	-455862	957392.8232	-440198.9572	88869.85374	-349719.5573	352593.4766	-85692	-78893.09863
297303.9762	-891044.2537	-749230	-357210.962	368818	-619974	692653.914	-791118.3425	-692936	835655
-735955	-566850.3924	743116.9795	-666832.7689	212550.4793	331323.4228	-754230	-761877	175512.4454	140063.0184
-983135	-726823	290778.7412	747717	-28626	-396989.8807	-284118.1702	455852	287182	155922
974769	-367779	618579.4375	-877533.261	-682007	-87654.45324	-983725	117516	846925	-464584
314476.7003	-488361.8606	683058	839292	646431	763899.5454	-621911	-375728	-185946	811466
-108110.1841	-832866.1128	-204274.8743	-149943	-569201.6607	295648	-159756.6421	819628	362094.2019	454174.7994
112908	448970.7522	271252	-70412.69862	-969742.698	675196.6315	-137741	125169	-941700.8897	31873.11014
464558	-683356	943412	792166.5872	555560	-522725	957692.5059	-888021	-913391.9358	524383
-93346	-60101.61204	216733	-972582	248321.0386	-530376	296490	-745742	411817.537	-182796.635
278890.9742	-873809.2936	22045.89717	-538797.2055	505435.3921	800046.1968	395964	-659393.0508	-622657	548328.2689
-786722.4126	744458.5815	915931.8964	738766	301289	-49177.42147	28418	150254.9737	-976370.3878	285560
911688.315	-460998.6995	-390105	240043	-14528	-575255.3816	883125.4113	-894988	-371132.8211	146263.0063
445054.1376	-703573.8371	448821	-258947	685297	-92921	849602	400299.7033	-986193.7546	800096
893167	552583	-874992.6324	766723.1095	-786390	-928721.2463	658786.533	486601	839596	594152
40623.76196	122073	-967687.0998	-763187	470602.4321	-53920.03631	-490602.0128	474811.8137	751641	-958987
71498.2693	568979	-902971	-841281	59381	801851	426388	561101.4196	854198	931766
-308303.9343	50421.46111	615165.1585	-30029.87432	824200.6096	-661830.0845	-914878	-575574.4633	605316	21422
-434648.2495	-42721.33421	236817.3296	-373674	-279512	-590612.1712	-429200	-28579	-934023	375671
-522163.573	-907786.4718	-905022.0259	341334.8448	895664.4786	-23051	423770	-916620.6024	-776029	-659677
7127.308776	-987184.2938	-914731.1402	-34867	802013	412605.7796	-398726.9856	-609889	714177	145725
-619462	-344262.9354	-593769.6235	559524	472333.3929	-934800.9657	255760	16129.85888	-937761	-856608
300484	-909794	259156.6219	574849	-593571.2902	659745.7893	275243	210768	-383728	-996145.2984
-391756.4426	-839042.5834	-281521.038	280033	-578411.3256	882470	262503	198749	-24337.38815	195919.2629
969976	293327.3829	838906.5082	617179.0568	491237	-236921	416816.1975	-462136.7701	-782541.1487	450974.1493
604439	-361365	-437024.6691	-192160	215014.9439	-921143	-844627.3669	-328824	587034.386	-712761.6773
666892.5977	850069.0417	-287493.0723	801167.8565	-674546.2878	-180874	-266908	710339.0311	-9733.141965	793664
335877	503106	-193828.5568	446495.8537	950598.1743	-213521	96165	-25831	-628130	-417767
346189.848	714420	-170370	-742756.4109	27123	-441169	-227729.1979	-895755.863	769758.4919	-213932.4337
-253851	-72760.47354	383323.2108	-745024	810808.0359	-64766	-2825.813953	811733	-532463.7587	-859722
-132906	-310360	-152087.5586	-344990.2108	33492.98063	-695798.2711	-27621	-466225.2428	611705.9512	407252
-452998	-204702	53473	264014	106676	482383	201174	-953406	67477	-672642
-140468	-440318	-546670	-250306	-448961	-808131	-929143	809810	467323	628609
-781816	111004	731337	-351760	-323487	-659052	-797386	-301016	-485632	-982742
137722	887050	-665952	361447	475427	196082	-47088	-623711	851780	-658188
129870	467813	-404560	326280	-96896	-803571	43942	-136738	659643	505545
-5967	764469	565692	546999	-353932	-555294	91752	607349	-637781	-644607
840864	811655	-391431	554424	201222	-140602	470645	973455	-376113	-768784
233473	727824	-826430	-719615	-113398	363822	602140	-363590	-177785	-906446
437306	350664	-276062	-182492	749185	856877	-59943	-192209	561001	-633166
98087	335318	624710	558776	-647066	777918	231891	-460733	424700	435842
-236842	50049	-179083	954547	335194	361353	-121928	-885606	435155	253175
510577	-383273	-690446	720328	-473861	535907	629121	945060	237557	950936
33977	-578152	850190	623744	-864420	-605663	-299054	-360312	62140	-854723
234913	-98422	676479	526467	588460	-559018	-691692	947734	-232402	-255963
-407422	-43183	381147	118387	-463147	-796110	935340	729070	535678	-212587
600789	-857784	550792	635120	686688	565382	826325	928742	710337	969175
-775175	666527	234823	682804	-639335	513806	69029	21007	144846	-109605
-955798	-356505	233461	-2511	963010	-708576	-42854	-347476	541882	609320
7513	905744	-162948	585025	-543472	492978	-831990	407575	406148	-406389
-861582	116221	508336	-161931	-48602	129530	-616252	616827	-455877	-975786
792499	-773116	-822228	696071	-678799	-85824	-269022	888760	-464609	-443075
157967	-382183	761247	-117838	43546	-885654	896599	819460	-180230	-169393
-817220	818456	-133219	-16800	727285	-976441	624334	607475	-136714	-79128
769990	-578273	884966	-913483	-842312	-539782	-919705	841160	307998	-228594
17753	-127683	-938829	631025	-183673	-313108	855564	-545777	590692	482949
423799	491344	-161011	885915	-672718	-697149	413892	572023	398798	735435
-562882	-495108	414917	36480	422578	-381960	189934	-57972	655679	-356185
-116421	580602	-153747	-660599	-566263	-251076	739402	-299784	585640	627478
388036	202315	623639	-690852	-955527	-67739	923040	-100787	607072	52295
-683189	-884044	-687005	-98462	-972516	-304044	145953	77705	-23736	-762034
811296	234566	-264478	-926372	-716833	-510379	263482	327933	-325019	-947975
-152944	800571	381230	398731	852752	61202	20492	-729286	-333101	-375427
59360	-531933	-909768	-622361	96866	-22161	163371	-263066	-761155	436276
867554	850171	504046	416975	-784407	403528	-476996	988349	-867598	-672783
116005	-704903	343241	138308	-870104	259953	796089	-492039	-274647	-721440
114172	-78553	104765	463855	533617	-797828	279410	630682	-810348	195641
-932859	552994	-680454	-866438	-232267	-445746	-743141	-154814	-275792	132108
2593	596362	-503125	-811936	423044	-701060	-993543	262657	-497467	-943088
-149117	202647	159931	-832622	971122	-877375	-920122	-553988	597450	167245
243420	237770	168870	-384984	-579534	-230118	112755	513029	279707	-469996
-439368	-648346	-18454	-683157	-33791	939280	799993	11924	-739002	335546
-243223	-423254	-808160	-837783	-777294	-183356	226801	619704	-556886	735782
322036	-769235	-977084	832580	659773	114039	-408931	-726534	936736	248769
471918	964851	148754	623113	759735	119966	-616836	94187	-646022	-404560
-896909	730162	-735100	-898615	367900	-49005	60510	-642424	-219294	-323667
-204137	110624	-477531	-658469	-908047	252051	507281	911616	-583916	877766
396169	877216	628256	715015	992579	-792642	-457407	-457406	685871	-239625
28246	-931764	196878	95779	929965	-361195	815396	276528	-69050	730218
64195	-523757	-583774	-434586	-599939	197780	-629275	-786604	72351	-624183
409656	-873576	-673946	38086	190181	-208838	592595	544665	533877	690802
-825209	-519092	887319	621736	515457	-533928	976580	-175574	496860	533792
771604	235196	-89893	-219562	47421	-624527	570212	756180	-901938	-305139
-454016	130054	267683	-200237	-459029	-106847	-277036	-667375	-359052	531195
904696	393278	-315851	607551	969807	-585313	-421057	-640186	-58042	732870
-636645	-969196	889651	651128	774427	-272253	755348	992470	92120	-238666
976320	277047	359753	-917415	-457200	-110999	671636	-980791	-189386	-417538
-427777	282563	-268360	-404805	-469674	-952513	-608190	-214837	825970	-338894
131670	278135	-98619	-983000	63479	-948750	155306	997805	766895	-11903
-676376	-760807	167355	782839	-401004	144838	588080	-525056	989601	-171321
839086	704718	-88579	-163062	-529228	-839557	-824990	6096	-979061	3532
-475505	-937691	203709	10261	641620	-465882	198682	-880423	461999	-885713
-484006	39374	-999824	-34911	71376	-610824	866935	568811	72284	-982150
452201	-593993	719939	-255835	-987009	-756960	-458063	-767921	-853472	-882305
-195986	-766134	-306399	322197	39273	951498	18206	498010	593022	-294430
299374	757444	-137908	225481	349642	-54671	-560487	-926775	-118890	-476531
183525	-316655	303613	117008	880302	-425181	795426	-207833	229575	120759
585225	404960	563632	162531	364845	-632663	-261325	-577459	609416	673088
-415043	-52650	-972600	319063	-828057	588514	-200832	440579	605754	248086
101987	-598985	913332	-391156	473129	-953288	-46223	372676	-972855	585235
30290	-541066	-58254	979287	-960456	-264548	-255502	-889988	-868587	-369808
-167935	-616828	-272817	854887	70022	-580967	346422	-204217	477673	14972
152425	28622	777150	-2921	-930449	-127241	-502619	-854808	199302	-265972
274984	-250421	-228926	-907578	530543	-138862	-419128	-123657	388980	807582
-361185	859384	-319601	-941664	-35678	677839	126811	-891499	-794084	-962335
324958	283399	-179571	-306836	-11192	208174	-198630	-271257	3521	-430823
-776071	952248	247388	422431	-70363	-654314	-508964	-767799	801826	502664
383696	-577956	298537	803588	599667	-447296	-745543	-571622	285064	755599
822708	217676	509477	977991	-957768	-169130	654746	-638486	-663824	899169
-845460	-2758	248707	761553	-188481	684183	449968	953308	567925	37333
-35697	-630049	-478563	-811215	-92281	215024	-789018	-821573	-397432	781785
-592013	-194223	-773973	-311494	416625	-415899	-532241	-543589	-167791	-574618
382671	617648	869775	19635	359197	399824	335236	-7559	-989475	-665464
-451044	-732438	-930746	-84224	-344171	986590	834503	658100	-970016	205053
-489056	374861	499395	-799950	705110	-370678	402341	745970	-527678	-836400
-423814	-331765	217027	-33779	973268	-769559	-335777	158756	-76052	-735696
-586472	-141034	-687327	-862544	217264	112836	36810	-641639	-652834	-820795
-24648	874386	-389430	-988195	-265232	-642862	483614	755771	-696502	-294687
-641853	423234	801244	-167863	-718037	856470	-858549	561041	-619850	808196
764161	151487	379189	-64994	-852019	-20947	123842	569896	-517272	-449082
-935140	151439	779727	-711589	-321344	-795148	424089	-32045	-637246	-996978
-519933	614376	-49239	414115	390601	620230	-185624	310379	859896	-932925
214543	-631494	-648746	406308	-892053	784124	-233494	359567	132524	-78752
396423	293704	-271065	-482327	-690313	-131982	-759987	702841	-53694	627387
-422796	-862202	350128	-525484	849162	-742836	484691	-998069	6367	-962899
662626	888921	-593404	-408589	280771	768221	-465777	-278576	-116413	-965513
921942	339818	926473	-82412	-725107	846890	-205794	99231	-455838	428768
-434698	-748807	826640	585985	-458734	-296096	57424	-791953	480762	304984
218370	382565	-858512	-308420	101908	830445	-497032	73157	-741777	848632
-174241	653489	695867	574575	263426	-813524	200181	404701	-259968	-619595
974418	-222721	-269295	-291499	119705	-605897	-6304	-154091	-153420	575705
-865375	-555750	-968262	-122521	891646	673187	-723020	555252	961287	477475
771910	-918406	-25468	-746483	91420	-615454	-612321	-110108	-364462	-733338
-138172	160551	-252330	666216	-86389	-936220	890503	-178065	-587884	471450
581722	-290904	631639	-20814	-9265	-36629	257637	20546	-755169	-261845
-781726	126508	-76519	-663064	882280	-913645	-700716	-843481	320091	451968
387303	266170	-135809	309644	-654660	-12559	-296845	-610648	-627764	-296749
840895	-904908	567799	-674036	427864	-252367	-895476	149802	606166	125078
423599	300105	586296	-172927	-550009	278698	196165	-762202	-480861	-923393
-443789	-547195	-905817	819089	-670697	-684022	906665	-17160	829772	585077
-927636	429495	680581	46953	-619722	-55714	219449	-685851	-614563	494795
253561	-925591	-581205	-191156	-490724	-6702	85119	407513	-824471	120579
791420	-907140	692017	-789044	196355	-35750	-83570	-937291	-515467	114293
503754	-629838	-702258	386423	46680	-702136	-595712	905242	373506	-500895
-111355	696205	-661579	368317	-572046	-975793	-961966	-633959	549791	680384
-478587	337328	604574	148910	-887088	763772	-477094	392625	546204	756241
48005	-899915	-134499	210064	594621	711586	-704135	-206347	-308663	928127
-618418	-721977	-969876	979201	-853112	-176137	-570239	971343	-405175	801672
884099	-975468	-841282	-654688	-215774	-921463	728855	-179942	120297	-940369
589975	259628	-726976	-391917	26057	386268	981539	-157474	-289514	200757
-364843	-991771	-130170	546957	-241856	299362	-480021	774496	-838515	-767651
-155698	786212	-529341	831559	-826742	708756	484484	411189	-695397	-405161
-923802	411642	763244	-277136	670310	-607495	-798078	875296	-281187	853000
703155	215920	-913079	940262	534043	843504	-653366	916831	-705011	740306
495007	-495183	499705	-98913	119327	726720	-260140	57922	-952437	949469
-124914	-154903	-611921	-223645	-34741	-157599	-86583	-259829	-547932	-773924
-26477	-184360	732309	740883	569648	-400845	145375	435927	-48958	-284042
326757	-235299	-366970	999006	845859	-522588	-496186	279864	-372164	179165
-175273	-906508	-435375	-605609	-311867	135139	-707226	-202183	83849	-921925
752962	826275	206211	407780	957338	-695656	-10269	473171	-184483	926370
123452	159622	892781	-550003	-867664	-111509	-936143	535912	-835142	290111
100103	165519	749396	71936	737531	-899648	233473	183849	-930688	513514
623187	722497	168317	-663064	-473306	543076	123176	-60520	-129676	151221
549813	329953	-670012	-632180	-623213	-605990	-950152	834167	-988015	-762295
664657	-258717	439777	649081	-654327	-652359	744446	-257657	142016	-246638
-285023	-980388	-389262	401377	-64525	-649573	269468	-660848	-104674	-823161
-593030	-436000	689216	-483173	50798	-57331	653145	-265862	529948	161107
119069	353147	-171794	315549	-725312	-552697	-693435	-604329	863157	-624637
-329061	966389	-520405	-868196	-493021	-943774	159157	-295148	29067	418538
249948	-803807	337257	-83390	-217458	-615592	-836725	-484677	745698	106460
-130233	-995153	-16305	890728	44816	404858	-759957	658228	-887478	405670
986365	514057	27936	-117438	592680	-999081	-41701	-801438	-421812	-27370
135049	847301	926752	-618550	862046	387304	-230980	-442460	-730259	298496
-479460	143241	-350563	-938258	434330	171480	-237988	549061	193847	28838
-617343	163708	334113	-585335	186394	966729	667389	-23793	-898576	759984
345557	-878940	386814	20922	-622548	538490	660994	957516	992459	517848
683311	-850058	-199243	-145653	-526587	-185664	270656	-329970	864310	-311079
505475	623291	-236271	-237493	369232	161734	971414	-650416	-553671	-299027
694474	-4856	-904376	518989	197440	311940	55173	-700837	401574	756116
312659	-273843	944178	692693	184506	301298	731078	-822791	429893	710033
20430	930253	197156	-263014	712149	-361695	575109	918056	-180762	453565
-570873	204145	195234	690796	-194631	-345726	461243	-237961	-149905	-239629
-78481	396442	-596028	-879012	-347616	95834	-247710	819216	336189	-327693
-705395	-95310	-727990	684408	-631483	286959	-710438	160150	66630	-959060
683018	435139	-619904	159633	-675747	-431676	-613448	945124	-443600	-831182
-88873	-184982	306405	68569	-221	-862252	499020	-581498	-912010	531038
-150601	-893299	662133	944820	-40405	-588161	-342468	-270753	-667260	-116540
-462200	-414239	-7827	-427443	400902	-602202	60444	-148936	-310109	-19491
-17615	-457985	-943506	483516	264209	446246	-255797	710142	-675979	110789
-661103	814898	45451	949944	-435802	-571656	325056	238110	-254806	-360782
-44293	610133	-301272	807811	603903	240827	569903	-814444	-714915	960905
-251641	-758880	599211	-66959	-726659	502108	351044	721399	919804	-190006
-155938	252623	-599222	-164335	-252684	-78344	106195	-703142	636997	226020
-445970	577658	739917	-862221	658613	839746	365226	277040	-385151	912960
449673	46893	-524475	469742	973092	-633442	-33508	60754	-415935	-597747
299998	-300035	-453794	-51293	621040	-953153	-545483	431446	40438	785318
-535376	99197	-515626	99904	493299	-849903	-72970	375389	-662125	587961
-982893	545361	658720	735461	-539158	-342036	-135763	476258	-284523	344794
949791	-756688	-298536	213704	-118804	-49054	-218487	994018	600956	177419
867294	-42431	371422	-122977	-408909	288752	1107	456115	-506042	615878
-931574	-679666	-713929	299842	-160122	-813474	809131	-763623	469532	-885633
-989474	-631251	968127	-33614	622649	-196627	102269	-315840	702529	-122100
-549961	-310445	983186	-916169	-725115	182013	-634058	159541	482948	776952
-425054	-293270	-363147	-517314	820407	88269	-818427	-522847	-469400	282423
609557	-327579	-124171	-284996	-276898	27148	-144955	-884780	-495107	942175
905654	-664748	983220	-395749	566729	-251818	-853446	98392	420824	-211829
702399	-626372	-314631	429563	-230504	724451	565333	-327170	-499045	805335
518621	-869921	-780200	106605	-818441	768143	-217901	-914287	-253995	-891774
405136	-448381	-326093	-656115	-656824	37390	301483	327935	10078	-471069
318085	863127	-882009	978434	-874368	-599034	-648741	173423	855038	-420809
533484	-298217	406942	276375	80405	-652442	-40604	-416400	-456717	471923
237639	740565	826263	867496	907521	346179	-46787	-857693	-174767	947530
430750	50684	-602952	837158	-916703	-907879	-500139	-256718	-888696	-410816
-591937	639112	-809075	211087	-531861	-433976	590440	185705	-118982	223795
-758186	-152553	109077	98776	364992	895808	-931899	-714543	-236906	-394915
-40642	-45646	725645	-175971	458148	-346311	-517232	-271959	970907	495438
477834	-182628	-462751	257578	-711287	-283045	1594	-347931	790108	-874062
-935300	275521	153958	-613932	93711	-17705	-388540	614579	700114	-659799
514162	-285642	293875	-909109	-870026	-853699	132730	-412471	621838	13617
-623817	-603864	-625821	-801058	-138949	638862	-794686	-861981	61448	251871
-24703	948081	-59321	-1045	645633	-397734	930565	79209	-118345	-63082
-521538	666377	-392686	-821668	-13338	6570	-83655	-822354	451632	523313
939731	84181	849529	759972	92343	-587662	809041	661157	652116	407281
-892982	-555406	-357283	-548120	18284	715467	-931894	-645552	837910	232418
-447246	-966955	-590279	767896	-809679	-464048	427615	-371427	-207824	-889191
762753	-699418	494682	77721	913094	160148	451720	-334894	-25072	233381
734790	-230488	298566	-220045	452379	-455202	402895	-105778	-786	-565051
-682252	746870	251690	-925222	-371659	663372	515587	633548	-117231	653939
302594	-163076	335779	-946642	-904767	-470263	-480405	-108573	947093	-400637
222798	-395324	-985094	-670003	554620	-614485	-917006	111170	-718688	-554182
-597224	17901	564567	-58047	419429	-687438	-395137	-798351	867055	691650
-351751	685661	-560235	711457	300924	-524816	-963968	-409743	-285234	311346
625875	-780762	-784982	609392	-180303	720805	281749	306814	652236	55033
-317623	-723241	743834	-984934	-522060	-848931	-610045	-185854	-215248	-259023
813611	-955565	63651	848408	739987	533406	605952	-743352	977365	42150
934910	683	-940895	550322	-3705	-696157	535926	857469	-714008	774947
-934340	194501	-708760	40344	405473	459555	39300	9581	-477315	500810
-234795	549083	685798	368476	133049	-218565	495877	595003	748622	393336
-306253	856538	-920264	122200	390608	247757	-959203	334182	-630776	486735
-729785	-790841	783197	-849480	463165	-396711	-677959	-46395	245501	984142
-867628	-85040	-41419	615284	313373	927356	724378	-268315	-601908	622087
-494975	-787388	-220077	242900	-746035	260682	-478331	-993049	58350	725856
431584	596403	431825	-3794	572846	-227889	650273	449976	-589028	-307843
722491	-869793	-701022	-815255	-523693	-713620	-31666	414825	142984	-679789
614746	-813517	-461282	-704306	-33085	830054	202568	664087	-533804	-888496
929196	-333179	-795828	642389	-266253	193690	-983806	-199839	-499604	-561310
752174	225432	672093	714917	993398	-853199	335160	947410	-44650	236131
-152649	-474385	598976	185451	582185	-6482	-732950	-626098	-945960	232950
271221	386122	61289	427269	-563243	-672766	-372358	-961296	-450527	591249
409865	749376	-919608	-466490	-887358	-241860	55880	-980838	-596816	13919
-951318	-570134	829400	475389	497507	295473	515212	-993158	429623	-582731
-836688	773762	-11167	-331183	952733	27076	296791	-238160	-978880	101042
-439200	742253	251216	-963082	619306	96000	-683286	316024	-306699	-635396
503309	-659893	968253	-818612	-396715	-43800	-866043	398	542087	312615
-919615	18789	-571162	752406	319496	-365349	753225	-640011	-714288	-822862
-756988	53564	192627	76502	-985582	252836	730210	-96200	-230370	-247748
826265	-824567	313165	706333	848455	-969183	641550	320662	-183846	-279207
-734487	-56658	465598	327019	-152277	-868463	-894293	-165530	502800	-88405
93767	-315524	892094	127826	-835414	981934	992036	-209215	835770	-964123
-373117	-588876	-661583	28460	549092	-276395	-77142	-109566	-416461	249881
129544	-829615	809834	-500118	246567	76046	342920	-984608	323208	420503
-132714	455967	-555758	-658591	750180	203334	-304709	-723447	437461	692665
562096	929596	462276	777331	586427	134323	-643126	485	855758	913420
-745094	-289154	-757055	-846946	-207602	206881	483930	328605	-955968	49349
-833990	-713743	36187	122233	565403	-792101	-757105	321741	-985806	-116863
40445	166794	-69266	-111045	-448616	574608	-275968	150794	-8543	-865883
924783	-594584	969204	-91996	-964168	730184	-875155	59919	-348684	342525
620345	-689748	-122741	-519180	950853	281477	344831	-961784	326794	916083
-557436	737354	-721584	-654326	-430858	-870980	-515984	-126495	247385	935804
-228463	-912114	285345	-920559	-316103	-160329	-769782	330163	442231	201291
-285888	276263	-435666	-296268	-786816	882155	648528	230436	-986968	444731
-118836	680297	194320	-939347	-180367	218726	798345	-144211	188864	-899854
590406	-492324	-576386	483465	646550	605279	117762	218062	153496	378133
-743723	562254	557462	220675	-489113	-112562	252906	405086	218055	612085
-483627	322694	929000	430757	-754107	-125745	-107510	732117	-905592	-961051
150834	267121	-545821	-61146	-657901	190999	997393	19603	-394333	-541880
-903918	-454066	686670	451399	495178	-670527	-62975	-237807	-373534	-567369
874141	-729780	-322018	175996	650820	570049	728596	426416	916192	-673074
-189392	743832	966317	563023	-678091	953915	-166334	83417	229177	134401
-461418	-783564	-421726	-498386	-82141	-646740	309587	-178063	96532	-538307
-18413	86324	-122749	-884223	-512662	-8337	718122	573829	-49151	800777
-16574	-824913	-761083	-96884	314861	494084	-493185	559597	-818955	756627
-664731	-648484	875918	970242	528960	246021	145071	-835457	677555	337430
-80641	-35884	758631	61475	-454481	759173	596526	303571	-620818	-796059
688007	494061	618976	927458	621789	611338	399865	-226094	462044	-48936
-243081	270829	-990520	-858662	-348878	-528659	-253433	286354	876519	380264
90883	187965	263792	74521	-123935	-983856	-962516	-755812	-994748	90022
428128	248884	581687	964952	-195049	493917	-688637	517314	-773245	-595144
-675743	-407970	-958795	745956	-767061	115972	202057	-47212	-393435	-955118
-578752	-75717	4909	-936455	-471575	623890	-2241	881115	-949219	-99239
